time,type,package
2024-06-05 13:12:56,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:12:56,FOREGROUND_SERVICE_STOP,net.dinglisch.android.taskerm
2024-06-05 13:12:56,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:12:56,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:12:57,ACTIVITY_STOPPED,com.android.settings
2024-06-05 13:12:57,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:57,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:12:57,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:57,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:12:58,ACTIVITY_RESUMED,com.miui.powerkeeper
2024-06-05 13:12:58,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:12:59,ACTIVITY_PAUSED,com.miui.powerkeeper
2024-06-05 13:12:59,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:12:59,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:59,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:13:00,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:13:00,ACTIVITY_STOPPED,com.miui.powerkeeper
2024-06-05 13:13:00,STANDBY_BUCKET_CHANGED,net.dinglisch.android.taskerm
2024-06-05 13:13:00,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:13:00,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:13:00,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:13:00,ACTIVITY_RESUMED,com.miui.powerkeeper
2024-06-05 13:13:00,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:13:01,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:13:02,ACTIVITY_PAUSED,com.miui.powerkeeper
2024-06-05 13:13:02,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:13:02,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:13:02,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:13:02,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:13:02,ACTIVITY_STOPPED,com.miui.powerkeeper
2024-06-05 13:13:06,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:13:06,ACTIVITY_RESUMED,com.microsoft.emmx
2024-06-05 13:13:06,STANDBY_BUCKET_CHANGED,com.microsoft.emmx
2024-06-05 13:13:06,ACTIVITY_PAUSED,com.microsoft.emmx
2024-06-05 13:13:06,ACTIVITY_RESUMED,com.microsoft.emmx
2024-06-05 13:13:06,ACTIVITY_STOPPED,com.microsoft.emmx
2024-06-05 13:13:06,ACTIVITY_PAUSED,com.microsoft.emmx
2024-06-05 13:13:06,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:13:07,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:13:08,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:13:08,ACTIVITY_RESUMED,com.microsoft.emmx
2024-06-05 13:13:08,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:13:13,ACTIVITY_PAUSED,com.microsoft.emmx
2024-06-05 13:13:13,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:13:14,ACTIVITY_STOPPED,com.microsoft.emmx
2024-06-05 13:13:28,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:13:28,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:13:29,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:13:29,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:13:29,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:13:29,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:13:29,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:13:29,FOREGROUND_SERVICE_START,net.dinglisch.android.taskerm
2024-06-05 13:13:29,FOREGROUND_SERVICE_STOP,net.dinglisch.android.taskerm
2024-06-05 13:13:29,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:13:30,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:13:44,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:13:44,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:13:44,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:13:44,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:13:44,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
