dateTime,BandAccX,BandAccY,BandAccZ,X,Y,Z,Type,altitude,course,hacc,latitude,longitude,speed,rate,rateZone,usage,deviceStatus
2024-06-06 11:47:50.696,,,,14.6625,-18.543751,-35.418751,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.699,,,,3.908676,1.582852,8.834301,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.719,,,,3.9338,1.667797,8.57468,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.739,,,,3.98405,1.802992,8.957532,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.756,,,,12.975,-18.993752,-35.8125,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.759,,,,3.949354,1.713261,9.093923,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.779,,,,3.744767,1.97049,9.406784,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.799,,,,3.695714,1.974079,9.329018,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.816,,,,11.53125,-19.181252,-35.943752,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.819,,,,3.908676,1.875973,9.200403,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.839,,,,3.786642,1.805385,9.256635,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.852,,,,-125.733237,-11.179428,-24.012992,Orientation,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.859,,,,3.882355,1.726422,9.079565,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.870,,,,-0.090015,-0.127832,0.999617,AngularVelocity,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.876,,,,10.425,-19.387501,-36.1875,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.879,,,,4.015156,1.861616,8.687142,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.899,,,,4.051049,1.880759,8.541181,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.919,,,,4.214957,1.761117,8.699107,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.936,,,,9.13125,-19.63125,-36.675003,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.939,,,,4.005585,1.807778,8.831908,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.959,,,,3.970889,1.787439,8.803194,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.979,,,,4.059423,1.781456,8.663215,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.996,,,,8.00625,-19.481251,-37.387501,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.999,,,,4.059423,1.739582,8.671589,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:51.019,,,,4.122833,1.713261,8.855837,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:51.039,,,,4.165904,1.688136,9.038888,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:51.052,,,,-125.819652,-10.370175,-23.33035,Orientation,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:51.056,,,,7.3125,-19.331251,-38.137501,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:51.059,,,,4.199404,1.709672,9.06162,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:51.079,,,,4.192225,1.756332,8.889337,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:51.099,,,,4.265206,1.706083,8.829515,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
