dateTime,BandAccX,BandAccY,BandAccZ,altitude,course,hacc,latitude,longitude,speed,rate,rateZone,usage,deviceStatus,Acceleration_X,Acceleration_Y,Acceleration_Z,MagneticField_X,MagneticField_Y,MagneticField_Z,Orientation_X,Orientation_Y,Orientation_Z,AngularVelocity_X,AngularVelocity_Y,AngularVelocity_Z,act
2024-06-06 12:08:18.030,2692.333724892993,4377.91669081234,323.0970721824274,66.443,0.0,5.889,52.33466,4.861791,0.0,124.88537548061193,0.6505458880491224,on,KEYGUARD_SHOWN,-6.622137,0.939781,-0.85005,-1.5225,-35.156252,-11.4862508,112.47642133132162,-65.11979638156477,-63.768437088802045,0.187684782051282,0.5616225384615385,-0.0199328846153846,run
2024-06-06 12:08:18.050,2164.29667195318,4205.871336507658,473.82336138012704,66.443,0.0,5.889,52.33466,4.861791,0.0,124.88661969668549,0.6505310304028525,on,KEYGUARD_SHOWN,-8.127222,1.788635,-3.432504,-1.45125,-35.100002,-11.0100006,109.30446618571176,-65.06994981245796,-66.89484163861113,0.1819111794871795,0.5552446153846154,-0.0166551538461538,run
2024-06-06 12:08:18.070,1607.1529049258963,4048.236447961299,630.0752258860157,66.443,0.0,5.889,52.33466,4.861791,0.0,124.88785104760582,0.6505162387110606,on,KEYGUARD_SHOWN,-8.081161,3.970889,-3.272185,-1.38,-35.043752,-10.5337504,106.13237270299412,-65.09304943659629,-70.02143266966361,0.1761375769230769,0.5488666923076924,-0.013377423076923,run
2024-06-06 12:08:18.077,1031.3410126053586,3909.613391014098,786.2413039613249,66.443,0.0,5.889,52.33466,4.861791,0.0,124.88907034033998,0.6505015185971149,on,KEYGUARD_SHOWN,-7.338986999999999,5.740182,-2.3611176666666664,-1.30875,-34.987502,-10.0575002,102.960894,-65.189019,-73.147194,0.1703639743589743,0.5424887692307693,-0.0100996923076923,run
2024-06-06 12:08:18.080,447.2995837857858,3794.60353150689,936.7102338672864,66.443,0.0,5.889,52.33466,4.861791,0.0,124.89027838185504,0.6504868756843837,on,KEYGUARD_SHOWN,-6.596813,7.509475,-1.4500503333333332,-1.2375,-34.931252,-9.58125,107.16087326424504,-63.8452924609207,-72.25130952053205,0.1645903717948718,0.5361108461538462,-0.0068219615384615,run
2024-06-06 12:08:18.090,-134.53279273860522,3707.808235280512,1075.870653865133,66.443,0.0,5.889,52.33466,4.861791,0.0,124.891475979118,0.6504723155962354,on,KEYGUARD_SHOWN,-5.854639,9.278768,-0.538983,-1.3640625,-35.0015645,-8.826562500000001,111.21745209525182,-62.53278636946107,-71.18450939534955,0.1588167692307692,0.5297329230769231,-0.0035442307692307,run
2024-06-06 12:08:18.110,-703.7175281735974,3653.8288681758,1198.1112022160953,66.443,0.0,5.889,52.33466,4.861791,0.0,124.89266393909608,0.6504578439560392,on,KEYGUARD_SHOWN,3.749553,16.813168,7.760522,-1.490625,-35.071877,-8.071875,115.1560363038718,-61.2570056897289,-69.97135394153861,0.1530431666666666,0.523355,-0.0002665,run
2024-06-06 12:08:18.130,-1249.8160337249717,3637.2667960335857,1297.820517181406,66.443,0.0,5.889,52.33466,4.861791,0.0,124.89384306875614,0.6504434663871629,on,KEYGUARD_SHOWN,5.825327,26.085955,11.730215,-1.6171875,-35.1421895,-7.3171875,118.997299906817,-60.02292372992065,-68.63188589307414,0.1472695641025641,0.5169770769230769,0.0030112307692307,run
2024-06-06 12:08:18.140,-1762.389720598513,3662.723384694708,1369.387237022297,66.443,0.0,5.889,52.33466,4.861791,0.0,124.8950141750654,0.6504291885129754,on,KEYGUARD_SHOWN,6.170491666666666,27.937600666666665,14.343376666666666,-1.74375,-35.212502,-6.5625,122.75817356676522,-58.83508379099393,-67.18263132047589,0.1414959615384615,0.5105991538461538,0.0062889615384615,run
2024-06-06 12:08:18.146,-2231.0,3734.8,1407.2,66.443,0.0,5.889,52.33466,4.861791,0.0,124.89617806499083,0.650415015956845,on,KEYGUARD_SHOWN,6.515656333333333,29.78924633333333,16.956538333333334,-2.14875,-35.4300022,-6.16875,126.4526022570525,-57.69767123210679,-65.63736850815617,0.1357223589743589,0.5042212307692308,0.0095666923076923,run
2024-06-06 12:08:18.150,-2647.06721501246,3855.807257805513,1407.3224693716809,66.443,0.0,5.889,52.33466,4.861791,0.0,124.89733554549954,0.6504009543421402,on,KEYGUARD_SHOWN,6.860821,31.640892,19.5697,-2.55375,-35.6475024,-5.775,130.0921288576575,-56.614563988646445,-64.00772116480049,0.1299487564102564,0.4978433076923077,0.012844423076923,run
2024-06-06 12:08:18.170,-3009.447436227884,4018.8927740281606,1372.5184083782458,66.443,0.0,5.889,52.33466,4.861791,0.0,124.89848742355858,0.6503870092922298,on,KEYGUARD_SHOWN,12.943376,27.955946,27.037699,-2.95875,-35.8650026,-5.38125,133.68634667575444,-55.58936723833826,-62.30361861377117,0.1241751538461538,0.4914653846153846,0.0161221538461538,run
2024-06-06 12:08:18.190,-3318.855666115508,4214.91341460007,1307.2266052565335,66.443,0.0,5.889,52.33466,4.861791,0.0,124.899634506135,0.6503731864304819,on,KEYGUARD_SHOWN,17.63929,21.193829,26.660233,-3.36375,-36.0825028,-4.9875,137.24325317834305,-54.62543630343082,-60.533654900315895,0.1184015512820512,0.4850874615384615,0.0193998846153846,run
2024-06-06 12:08:18.200,-3576.006907144565,4434.726045453368,1215.8858482433843,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9007776001959,0.6503594913802653,on,KEYGUARD_SHOWN,17.567506,17.270197500000002,22.004697,-3.76875,-36.300003,-4.59375,140.76952911515318,-53.725890770286775,-58.70537065110299,0.1126279487179487,0.4787095384615385,0.0226776153846153,run
2024-06-06 12:08:18.210,-3781.616161784292,4669.187532520185,1102.9349255756367,66.443,0.0,5.889,52.33466,4.861791,0.0,124.90191751270828,0.6503459297649484,on,KEYGUARD_SHOWN,17.495722,13.346566,17.349161,-4.1578125,-36.407815,-4.021875,144.27076115613755,-52.893622042461104,-56.82547548996113,0.0,0.0,0.0,run
2024-06-06 12:08:18.230,-3936.398432503923,4909.154741732649,972.8126254901316,66.443,0.0,5.889,52.33466,4.861791,0.0,124.90305505063928,0.6503325072078998,on,KEYGUARD_SHOWN,12.346965,8.720044,8.359326,-4.546875,-36.515627,-3.45,147.75162167467155,-52.1312960108573,-54.90002435813364,0.0,0.0,0.0,run
2024-06-06 12:08:18.250,-4041.0687217726927,5145.484539022885,829.9577362237077,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9041910209559,0.6503192293324879,on,KEYGUARD_SHOWN,8.605188,4.999205,1.622932,-4.9359375,-36.623439,-2.878125,151.21601597453045,-51.4413521507451,-52.93455780784936,0.0,0.0,0.0,run
2024-06-06 12:08:18.260,-4096.342032059834,5369.033790323024,678.8090460132048,66.443,0.0,5.889,52.33466,4.861791,0.0,124.90532623062523,0.6503061017620813,on,KEYGUARD_SHOWN,8.113164,2.751746,0.1187439999999999,-5.325,-36.731251,-2.30625,154.6672047793315,-50.82600008955556,-50.934213927742974,0.0,0.0,0.0,run
2024-06-06 12:08:18.270,-4102.933365834585,5570.659361565193,523.8053430954625,66.443,0.0,5.889,52.33466,4.861791,0.0,124.90646148661438,0.6502931301200484,on,KEYGUARD_SHOWN,7.62114,0.504287,-1.385444,-5.58375,-36.8025012,-2.1,158.10790794973076,-50.28721449641684,-48.90381778865495,0.0,0.0,0.0,run
2024-06-06 12:08:18.277,-4061.557725566178,5741.218118681519,369.3854157073205,66.443,0.0,5.889,52.33466,4.861791,0.0,124.90759759589032,0.6502803200297577,on,KEYGUARD_SHOWN,6.9020965,-2.0461625,-1.1769695,-5.8425,-36.8737514,-1.89375,161.540394,-49.826729,-46.847953,0.0,0.0,0.0,run
2024-06-06 12:08:18.289,-3972.930113723849,5871.566927604131,219.98805208561865,66.443,0.0,5.889,52.33466,4.861791,0.0,124.90873536542014,0.6502676771145779,on,KEYGUARD_SHOWN,6.183053,-4.596612,-0.968495,-6.10125,-36.9450016,-1.6875,161.1072856506403,-50.68982983295958,-47.56131254047679,0.0,0.0,0.0,run
2024-06-06 12:08:18.310,-3837.765532776832,5952.56265426516,80.05204046719567,66.443,0.0,5.889,52.33466,4.861791,0.0,124.90987560217091,0.6502552069978773,on,KEYGUARD_SHOWN,2.531008,-7.755736,-1.456033,-6.36,-37.0162518,-1.48125,160.68330905710377,-51.55631794294441,-48.27763990742108,0.0,0.0,0.0,run
2024-06-06 12:08:18.320,-3656.7789851943626,5975.062164596728,-45.983830911108114,66.443,0.0,5.889,52.33466,4.861791,0.0,124.91101911310976,0.6502429153030246,on,KEYGUARD_SHOWN,1.421935,-8.983553,-2.9350965,-6.61875,-37.087502,-1.275,160.26883029375568,-52.4260728304738,-48.99745692313468,0.0,0.0,0.0,run
2024-06-06 12:08:18.330,-3430.685473445673,5929.922324530965,-153.6807738124533,66.443,0.0,5.889,52.33466,4.861791,0.0,124.91216670520366,0.6502308076533881,on,KEYGUARD_SHOWN,0.312862,-10.21137,-4.41416,-6.8100000000000005,-37.068752,-1.3125,159.8642595830533,-53.29897396096682,-49.72132914198125,0.0,0.0,0.0,run
2024-06-06 12:08:18.340,-3160.2,5808.0,-238.6,66.443,0.0,5.889,52.33466,4.861791,0.0,124.91331918541968,0.6502188896723364,on,KEYGUARD_SHOWN,-0.2090725,-11.1514505,-6.209076,-7.001250000000001,-37.050002,-1.35,159.47005688176785,-54.174900533571645,-50.44987139550864,0.0,0.0,0.0,run
2024-06-06 12:08:18.350,-2846.893690534356,5604.068372245576,-297.48227094966785,66.443,0.0,5.889,52.33466,4.861791,0.0,124.91447736072496,0.6502071669832382,on,KEYGUARD_SHOWN,-0.731007,-12.091531,-8.003992,-7.192500000000001,-37.031252,-1.3875,159.08673832877304,-55.05373121920766,-51.18375420387511,0.0,0.0,0.0,run
2024-06-06 12:08:18.370,-2495.762163556852,5328.565883747878,-331.78654698840967,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9156420380865,0.6501956452094617,on,KEYGUARD_SHOWN,-3.425924,-10.679168,-9.564112,-7.38375,-37.012502,-1.4249999999999998,158.71488371439503,-55.93534386219192,-51.92371121333501,0.0,0.0,0.0,run
2024-06-06 12:08:18.380,-2112.6571607833785,4995.8472922967085,-344.1513381559372,66.443,0.0,5.889,52.33466,4.861791,0.0,124.91681402447136,0.6501843299743754,on,KEYGUARD_SHOWN,-2.756831,-9.8784695,-8.828917,-7.575,-36.993752,-1.4625,158.35514516586784,-56.81961513857549,-52.67054785409857,0.0,0.0,0.0,run
2024-06-06 12:08:18.390,-1703.4304239298258,4620.267355681873,-337.2151544919624,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9179941268466,0.650173226901348,on,KEYGUARD_SHOWN,-2.087738,-9.077771,-8.093722,-7.89843775,-37.0031265,-1.7578125,158.00825728657523,-57.70642016275772,-53.425151456023926,0.0,0.0,0.0,run
2024-06-06 12:08:18.410,-1273.933694712084,4216.180831693172,-313.6165060361972,66.443,0.0,5.889,52.33466,4.861791,0.0,124.91918315217934,0.6501623416137481,on,KEYGUARD_SHOWN,3.068197,-9.018549,-5.551349,-8.2218755,-37.012501,-2.053125,157.67504904090666,-58.59563203198648,-54.18850311375588,0.0,0.0,0.0,run
2024-06-06 12:08:18.430,-830.0187148460424,3797.942478120408,-275.9939028283535,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9203819074366,0.6501516797349439,on,KEYGUARD_SHOWN,7.030711,-6.716653,-3.314059,-8.54531325,-37.0218755,-2.3484375,157.3564577449033,-59.48712129587444,-54.96169166128088,0.0,0.0,0.0,run
2024-06-06 12:08:18.440,-377.5372260475913,3379.907052753381,-226.98585490814267,66.443,0.0,5.889,52.33466,4.861791,0.0,124.92159119958544,0.6501412468883042,on,KEYGUARD_SHOWN,9.215956,-4.322634,-3.0242285,-8.868751,-37.03125,-2.64375,157.05354560965347,-60.38075533490483,-55.745930202660375,0.0,0.0,0.0,run
2024-06-06 12:08:18.450,77.65902996738072,2976.429313381896,-169.23087231527683,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9228118355929,0.6501310486971972,on,KEYGUARD_SHOWN,11.401201,-1.928615,-2.734398,-8.962501,-36.9637504,-3.04875,156.7675193952636,-61.2763976278562,-56.54257575657916,0.0,0.0,0.0,run
2024-06-06 12:08:18.470,529.7183114829828,2601.864017795752,-105.3674650894677,66.443,0.0,5.889,52.33466,4.861791,0.0,124.92404462242612,0.6501210907849918,on,KEYGUARD_SHOWN,21.022142,4.38724,5.5675,-9.056251,-36.8962508,-3.45375,156.49975387578405,-62.17390688285707,-57.35315271490551,0.0,0.0,0.0,run
2024-06-06 12:08:18.476,972.788876783325,2270.565923784752,-38.03414327042715,66.443,0.0,5.889,52.33466,4.861791,0.0,124.92529036705209,0.6501113787750561,on,KEYGUARD_SHOWN,21.4746855,9.7283195,11.866007500000002,-9.150001,-36.8287512,-3.85875,156.25182,-63.073136,-58.179381,0.0,0.0,0.0,run
2024-06-06 12:08:18.490,1401.0189841525178,1996.8897891387,30.130583102133,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9265498764379,0.6501019182907589,on,KEYGUARD_SHOWN,21.927229,15.069399,18.164515,-9.243751,-36.7612516,-4.26375,153.45193187706766,-64.08905984680557,-59.89675066376412,0.0,0.0,0.0,run
2024-06-06 12:08:18.500,1808.556891874672,1795.1903716473971,96.48820398850089,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9278239575506,0.6500927149554685,on,KEYGUARD_SHOWN,23.394926,19.3202485,20.981166,-9.337501,-36.693752,-4.66875,150.6171668459024,-65.14131022437077,-61.56053007907505,0.0,0.0,0.0,run
2024-06-06 12:08:18.510,2189.550858233896,1679.822429100644,158.4002093489648,66.443,0.0,5.889,52.33466,4.861791,0.0,124.92911341735729,0.6500837743925537,on,KEYGUARD_SHOWN,24.862623,23.571098,23.797817,-9.3337508,-36.7087522,-5.0925,147.73981913952036,-66.22778864600744,-63.16326293113035,0.0,0.0,0.0,run
2024-06-06 12:08:18.530,2538.1491415143028,1665.1407192882443,213.22808914381292,66.443,0.0,5.889,52.33466,4.861791,0.0,124.93041906282502,0.6500751022253829,on,KEYGUARD_SHOWN,31.271799,23.926432,21.15016,-9.3300006,-36.7237524,-5.51625,144.81042120947143,-67.34629393167327,-64.69584036471412,0.0,0.0,0.0,run
2024-06-06 12:08:18.534,2848.5,1765.5,258.3333333333333,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9317417009208,0.6500667040773243,on,KEYGUARD_SHOWN,25.4276285,23.9503605,19.113269,-9.3262504,-36.7387526,-5.94,141.81723412512727,-68.49450513543357,-66.1469865861826,0.0,0.0,0.0,run
2024-06-06 12:08:18.550,3115.981473446176,1989.841860619597,291.7815477603231,66.443,0.0,5.889,52.33466,4.861791,0.0,124.93308213861177,0.6500585855717467,on,KEYGUARD_SHOWN,19.583458,23.974289,17.076378,-9.3225002,-36.7537528,-6.36375,138.74554644311593,-69.6699559976214,-67.50255253361267,0.0,0.0,0.0,run
2024-06-06 12:08:18.560,3340.8907274923245,2325.45521690626,314.45480179761427,66.443,0.0,5.889,52.33466,4.861791,0.0,124.93444118286492,0.6500507523320185,on,KEYGUARD_SHOWN,13.453645,22.899911,15.034104499999998,-9.31875,-36.768753,-6.7875,135.5766939786205,-70.8699970638803,-68.74453012644966,0.0,0.0,0.0,run
2024-06-06 12:08:18.570,3524.754709249019,2754.2158162130954,327.9392807005481,66.443,0.0,5.889,52.33466,4.861791,0.0,124.93581964064738,0.6500432099815083,on,KEYGUARD_SHOWN,7.323832,21.825533,12.991831,-9.178125,-36.77344025,-7.195312749999999,132.28666544571504,-72.09173942838514,-69.84965213458793,0.0,0.0,0.0,run
2024-06-06 12:08:18.590,3669.1003658268296,3257.999405893212,333.8211697244655,66.443,0.0,5.889,52.33466,4.861791,0.0,124.93721831892616,0.6500359641435847,on,KEYGUARD_SHOWN,4.261617,18.309879,8.882157,-9.0375,-36.7781275,-7.6031255,128.8440816034956,-73.33197039906733,-70.78736536881443,0.0,0.0,0.0,run
2024-06-06 12:08:18.610,3775.454644336329,3818.681733299718,333.68665412470733,66.443,0.0,5.889,52.33466,4.861791,0.0,124.93863802466832,0.6500290204416158,on,KEYGUARD_SHOWN,4.262814,14.137993,6.180063,-8.896875,-36.78281475,-8.01093825,125.20720720021976,-74.58702509256426,-71.5168365419646,0.0,0.0,0.0,run
2024-06-06 12:08:18.620,3845.344491888089,4418.138545785721,329.1219191566148,66.443,0.0,5.889,52.33466,4.861791,0.0,124.940079564841,0.6500223844989707,on,KEYGUARD_SHOWN,2.977868,12.5476635,5.1170515,-8.75625,-36.787502,-8.418751,121.31943851853306,-75.85258685297967,-71.98243365277935,0.0,0.0,0.0,run
2024-06-06 12:08:18.630,3880.296855592682,5038.245590704333,321.713150075529,66.443,0.0,5.889,52.33466,4.861791,0.0,124.94154374641116,0.6500160619390175,on,KEYGUARD_SHOWN,1.692922,10.957334,4.05404,-8.46375,-36.8962522,-8.471251,117.10234039383444,-77.1233691878048,-72.10675680523312,0.0,0.0,0.0,run
2024-06-06 12:08:18.650,3881.83868256068,5660.878615408659,313.0465321367906,66.443,0.0,5.889,52.33466,4.861791,0.0,124.94303137634594,0.6500100583851247,on,KEYGUARD_SHOWN,-1.437488,8.342576,2.085345,-8.17125,-37.0050024,-8.523751,112.44468020832898,-78.3925941766916,-71.77966599862245,0.0,0.0,0.0,run
2024-06-06 12:08:18.670,3851.496919902652,6267.913367251805,304.708250595741,66.443,0.0,5.889,52.33466,4.861791,0.0,124.94454326161238,0.650004379460661,on,KEYGUARD_SHOWN,-2.492125,5.846862,0.831506,-7.87875,-37.1137526,-8.576251,107.18488284747406,-79.65111020765632,-70.84072990026155,0.0,0.0,0.0,run
2024-06-06 12:08:18.675,3790.798514729172,6841.225593586882,298.2844907077208,66.443,0.0,5.889,52.33466,4.861791,0.0,124.94608020917752,0.6499990307889947,on,KEYGUARD_SHOWN,-2.4319056666666667,5.075176666666667,0.739781,-7.58625,-37.2225028,-8.628751,101.082879,-80.885853,-69.051068,0.0,0.0,0.0,run
2024-06-06 12:08:18.680,3701.270414150812,7362.691041766995,295.36143772807134,66.443,0.0,5.889,52.33466,4.861791,0.0,124.94764302600846,0.6499940179934945,on,KEYGUARD_SHOWN,-2.3716863333333333,4.303491333333334,0.648056,-7.29375,-37.331253,-8.681251,103.3028106191648,-79.41833251198491,-68.89526893078397,0.0,0.0,0.0,run
2024-06-06 12:08:18.690,3584.439565278142,7814.185459145259,297.5252769121336,66.443,0.0,5.889,52.33466,4.861791,0.0,124.94923251907228,0.6499893466975291,on,KEYGUARD_SHOWN,-2.311467,3.531806,0.556331,-7.08,-37.425003,-8.4825008,105.27488621709782,-77.95276059391668,-68.48597526166965,-0.1067689487179487,0.2363484615384615,0.1472313846153846,run
2024-06-06 12:08:18.710,3441.832915221736,8177.584593074775,306.3621935152483,66.443,0.0,5.889,52.33466,4.861791,0.0,124.95084949533592,0.6499850225244663,on,KEYGUARD_SHOWN,-2.471786,1.999203,0.272782,-6.86625,-37.518753,-8.2837506,107.0813770660257,-76.49062351877282,-67.90466773267218,-0.1125425512820512,0.2299705384615384,0.1505091153846153,run
2024-06-06 12:08:18.730,3274.9774110921658,8434.764190908654,323.45837279275685,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9524947617666,0.6499810510976753,on,KEYGUARD_SHOWN,-3.291926,1.636691,-1.018744,-6.6525,-37.612503,-8.0850004,108.77246580593778,-75.03308281649134,-67.20074122336642,-0.1183161538461538,0.2235926153846154,0.1537868461538461,run
2024-06-06 12:08:18.731,3085.4,8567.6,350.4,66.443,0.0,5.889,52.33466,4.861791,0.0,124.95416912533128,0.6499774380405243,on,KEYGUARD_SHOWN,-3.748357,1.9296123333333333,-1.4346963333333334,-6.43875,-37.706253,-7.8862502,110.3805383650219,-73.58112301114949,-66.40579718812751,-0.1240897564102564,0.2172146923076923,0.1570645769230769,run
2024-06-06 12:08:18.740,2874.7781853225283,8563.532746268222,388.228872654492,66.443,0.0,5.889,52.33466,4.861791,0.0,124.95587339299706,0.6499741889763818,on,KEYGUARD_SHOWN,-4.204788,2.222533666666666,-1.8506486666666668,-6.225,-37.800003,-7.6875,111.92747172354588,-72.13562694857171,-65.5409319954621,-0.129863358974359,0.2108367692307692,0.1603423076923076,run
2024-06-06 12:08:18.750,2645.391695503886,8432.263069897865,435.80923732244,66.443,0.0,5.889,52.33466,4.861791,0.0,124.957608371731,0.6499713095286167,on,KEYGUARD_SHOWN,-4.661219,2.515455,-2.266601,-5.90625,-37.706253,-6.9515625,113.42861505617276,-70.69741706691046,-64.62071871336856,-0.1356369615384615,0.2044588461538461,0.1636200384615384,run
2024-06-06 12:08:18.770,2399.670815254928,8189.056589639781,491.4609528322245,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9593748685002,0.649968805320597,on,KEYGUARD_SHOWN,-5.855835,3.661019,-0.491127,-5.5875,-37.612503,-6.215625,114.89508969774457,-69.26727939020891,-63.65550779273925,-0.1414105641025641,0.1980809230769231,0.1668977692307692,run
2024-06-06 12:08:18.790,2140.045829286504,7849.178924244813,553.5038780122252,66.443,0.0,5.889,52.33466,4.861791,0.0,124.96117369027162,0.6499666819756913,on,KEYGUARD_SHOWN,-5.425127,4.173083,1.817947,-5.26875,-37.518753,-5.479687500000001,116.33518092062236,-67.845978196638,-62.65281964387484,-0.1471841666666667,0.191703,0.1701754999999999,run
2024-06-06 12:08:18.800,1868.947022309468,7427.89569246381,620.257871690823,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9630056440124,0.6499649451172682,on,KEYGUARD_SHOWN,-4.2777685,4.3809595,2.8378875,-4.95,-37.425003,-4.74375,117.7552136638554,-66.43426538376076,-61.618221253333125,-0.1529577692307692,0.1853250769230769,0.1734532307692307,run
2024-06-06 12:08:18.810,1588.8046790346723,6940.472513047622,690.0427926963976,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9648715366896,0.6499636003686962,on,KEYGUARD_SHOWN,-3.13041,4.588836,3.857828,-4.7671875,-37.4484405,-3.984375,119.1601222100521,-65.03288667913117,-60.55589684386144,-0.1587313717948718,0.1789471538461539,0.1767309615384615,run
2024-06-06 12:08:18.830,1302.049084172968,6402.175004747084,761.1784998573298,66.443,0.0,5.889,52.33466,4.861791,0.0,124.96677217527034,0.6499626533533441,on,KEYGUARD_SHOWN,-1.252044,5.871987,5.045267,-4.584375,-37.471878,-3.225,120.55383155858868,-63.642585897358586,-59.46903033279176,-0.1645049743589743,0.1725692307692308,0.1800086923076923,run
2024-06-06 12:08:18.850,1011.1105224352086,5828.268786313053,831.9848520019996,66.443,0.0,5.889,52.33466,4.861791,0.0,124.96870836672154,0.6499621096945799,on,KEYGUARD_SHOWN,-0.75015,9.315857,5.388038,-4.4015625,-37.4953155,-2.465625,121.93951918577312,-62.26410794178336,-58.36006828606153,-0.1702785769230769,0.1661913076923077,0.183286423076923,run
2024-06-06 12:08:18.860,718.4192785322458,5234.019476496371,900.7817079587873,66.443,0.0,5.889,52.33466,4.861791,0.0,124.97068091801032,0.6499619750157724,on,KEYGUARD_SHOWN,-1.5655039999999998,12.142379,5.2755755,-4.21875,-37.518753,-1.70625,123.31979866859815,-60.89820097014076,-57.23090485076136,-0.1760521794871795,0.1598133846153846,0.1865641538461538,run
2024-06-06 12:08:18.870,426.4056371749323,4634.692694047886,965.8889265560732,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9726906361038,0.6499622549402898,on,KEYGUARD_SHOWN,-2.380858,14.968901,5.163113,-4.18875,-37.5487526,-1.11,124.69685098600878,-59.54561798320238,-56.08301448602682,-0.181825782051282,0.1534354615384615,0.1898418846153846,run
2024-06-06 12:08:18.875,137.4998830741205,4045.5540577184415,1025.6263666222378,66.443,0.0,5.889,52.33466,4.861791,0.0,124.974738327969,0.6499629550915013,on,KEYGUARD_SHOWN,-2.1224335,18.510278,8.871689,-4.15875,-37.5787522,-0.5137499999999999,126.07252,-58.207118,-54.917549,-0.1875993846153846,0.1470575384615384,0.1931196153846153,run
2024-06-06 12:08:18.890,-145.8676990593382,3481.869186258888,1078.3138869856614,66.443,0.0,5.889,52.33466,4.861791,0.0,124.976824800573,0.6499640810927746,on,KEYGUARD_SHOWN,-1.864009,22.051655,12.580265,-4.12875,-37.6087518,0.0825000000000002,128.78063067907976,-57.51469746936543,-54.24164894933394,-0.1933729871794871,0.1406796153846154,0.1963973461538461,run
2024-06-06 12:08:18.910,-421.26682451459055,2958.9036984200693,1122.2713464747235,66.443,0.0,5.889,52.33466,4.861791,0.0,124.97895086088285,0.6499656385674789,on,KEYGUARD_SHOWN,7.033104,25.606194,26.068008,-4.09875,-37.6387514,0.6787500000000002,131.4538392686559,-56.83991831242217,-53.51906354954232,-0.1991465897435897,0.1343016923076923,0.1996750769230769,run
2024-06-06 12:08:18.920,-686.2672085807849,2491.923212952829,1155.8186039178056,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9811173158656,0.6499676331389821,on,KEYGUARD_SHOWN,10.903794,24.701707,27.7600325,-4.06875,-37.668751,1.275,134.09560163679114,-56.184023712541205,-52.75327100872486,-0.2049201923076923,0.1279237692307692,0.2029528076923076,run
2024-06-06 12:08:18.930,-938.4385665470688,2096.193348608018,1177.2755181432872,66.443,0.0,5.889,52.33466,4.861791,0.0,124.98332497248832,0.6499700704306531,on,KEYGUARD_SHOWN,14.774484,23.79722,29.452057,-4.33125,-37.7775012,1.54125,136.70904774355787,-55.54818864772398,-51.94746609135315,-0.2106937948717948,0.1215458461538461,0.2062305384615384,run
2024-06-06 12:08:18.950,-1175.3506137025895,1786.9797241364813,1184.9619479795488,66.443,0.0,5.889,52.33466,4.861791,0.0,124.98557463771812,0.6499729560658604,on,KEYGUARD_SHOWN,17.371294,18.830318,21.194427,-4.59375,-37.8862514,1.8075,139.2970137384572,-54.9335246143754,-51.10459284190269,-0.2164673974358974,0.115167923076923,0.2095082692307692,run
2024-06-06 12:08:18.951,-1394.573065336496,1579.5479582890648,1177.1977522549705,66.443,0.0,5.889,52.33466,4.861791,0.0,124.98786711852192,0.649976295667972,on,KEYGUARD_SHOWN,15.8605255,16.224235,15.811772,-4.856249999999999,-37.9950016,2.07375,141.8620708102672,-54.34108350005276,-50.227373888891705,-0.222241,0.10879,0.212786,run
2024-06-06 12:08:18.970,-1593.6756367379342,1489.1636698166144,1152.3027897979327,66.443,0.0,5.889,52.33466,4.861791,0.0,124.99020322186696,0.6499800948603571,on,KEYGUARD_SHOWN,14.349757,13.618152,10.429117,-5.11875,-38.1037518,2.34,144.40655109660494,-53.77186072326701,-49.31833662210157,-0.2251957594936708,0.1055116202531645,0.2057100886075949,run
2024-06-06 12:08:18.980,-1770.228043196053,1531.092477469978,1108.5969194368156,66.443,0.0,5.889,52.33466,4.861791,0.0,124.99258375472024,0.6499843592663841,on,KEYGUARD_SHOWN,12.815559,11.775878,8.280960666666667,-5.38125,-38.212502,2.60625,146.93257095796582,-53.22679774349054,-48.37983653395907,-0.2281505189873417,0.1022332405063291,0.1986341772151899,run
2024-06-06 12:08:18.987,-1921.8,1720.6,1044.4,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9950095240488,0.6499890945094212,on,KEYGUARD_SHOWN,11.281361,9.933604,6.1328043333333335,-5.553125,-38.162502,2.684375,149.4420519080405,-52.70678403157898,-47.41407800410068,-0.2311052784810126,0.0989548607594936,0.1915582658227848,run
2024-06-06 12:08:18.990,-2046.340724042708,2065.600141374505,958.9501923876244,66.443,0.0,5.889,52.33466,4.861791,0.0,124.9974813368197,0.649994306212837,on,KEYGUARD_SHOWN,9.747163,8.09133,3.984648,-5.725,-38.112502,2.7625,151.93673947321298,-52.21265857965936,-46.42313278852749,-0.2340600379746835,0.0956764810126582,0.1844823544303797,run
