dateTime,BandAccX,BandAccY,BandAccZ,X,Y,Z,Type,altitude,course,hacc,latitude,longitude,speed,rate,rateZone,usage,type
2024-06-06 12:17:31.126,,,,0.550947,3.672983,8.922835,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.146,,,,0.620339,3.737589,9.093923,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.150,640.4,3933.0,1199.4,,,,,,,,,,,,,,
2024-06-06 12:17:31.166,,,,0.635893,3.814159,9.084352,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.176,,,,4.65,-20.831251,-34.5,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.186,,,,0.608375,3.806981,8.857033,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.206,,,,0.552144,3.799802,8.959925,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.226,,,,0.334397,3.622734,9.519247,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.236,,,,4.66875,-20.8125,-34.650002,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.246,,,,0.308076,3.79741,9.748958,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.266,,,,0.560519,3.564109,9.675977,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.286,,,,0.431306,3.49711,9.69153,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.296,,,,4.63125,-20.737501,-34.912502,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.306,,,,0.414557,3.75075,9.418748,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.318,,,,-116.083546,-20.562382,-6.813334,Orientation,,,,,,,,,,
2024-06-06 12:17:31.326,,,,0.458824,3.929015,9.208778,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.345,656.0,3917.3333333333335,1202.0,,,,,,,,,,,,,,
2024-06-06 12:17:31.346,,,,0.718445,3.851248,8.977871,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.356,,,,4.725,-20.737501,-35.006252,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.366,,,,0.768694,3.961318,9.065208,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.386,,,,0.705284,4.027121,8.973084,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.406,,,,0.730409,4.061816,8.7015,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.416,,,,4.78125,-20.700001,-35.15625,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.426,,,,0.692124,4.130012,8.592627,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.446,,,,0.698106,4.141976,8.659625,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.466,,,,0.717249,3.961318,8.946764,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.476,,,,4.89375,-20.71875,-35.193752,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.486,,,,0.592822,4.225725,9.188439,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.506,,,,0.82014,4.016353,9.09153,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.526,,,,0.808176,4.089334,9.006584,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.536,,,,4.9875,-20.550001,-35.15625,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.540,672.4,3905.0,1210.4,,,,,,,,,,,,,,
2024-06-06 12:17:31.546,,,,0.802194,4.114459,9.128618,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.566,,,,0.738784,4.253242,9.043674,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.571,,,,-113.976275,-18.323454,-5.198064,Orientation,,,,,,,,,,
2024-06-06 12:17:31.586,,,,0.659821,4.315455,8.726624,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.596,,,,5.15625,-20.38125,-35.081253,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.606,,,,0.796212,4.214957,8.589037,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.626,,,,0.870389,4.182654,8.723035,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.646,,,,0.701695,4.158726,9.017352,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.656,,,,5.175,-20.118752,-35.175003,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.666,,,,0.57009,4.244867,9.071191,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.686,,,,0.73998,4.2006,8.937193,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.706,,,,0.832104,4.086941,9.115458,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.716,,,,5.475,-19.9125,-35.325001,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.726,,,,0.870389,4.135994,9.307482,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.746,,,,0.809372,4.152744,9.175279,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.750,619.8,3958.8,1093.8,,,,,,,,,,,,,,
2024-06-06 12:17:31.766,,,,0.723231,4.186243,8.9013,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.771,,,,-113.375772,-17.09526,-2.852069,Orientation,,,,,,,,,,
2024-06-06 12:17:31.776,,,,5.775,-19.575001,-35.362503,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.786,,,,0.713659,4.188636,8.717052,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.797,,,,-0.098537,0.073237,-0.044075,AngularVelocity,,,,,,,,,,
2024-06-06 12:17:31.806,,,,0.778266,4.338187,8.937193,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.826,,,,0.8333,4.176672,9.018549,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.836,,,,6.05625,-19.25625,-35.662502,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.846,,,,0.830908,4.244867,9.292527,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.866,,,,0.954138,4.211368,9.275777,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.886,,,,0.823729,4.110869,8.738588,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.896,,,,6.3375,-18.7875,-35.71875,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.906,,,,1.066601,3.985246,8.537591,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.926,,,,0.639482,4.205386,8.34138,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.946,,,,0.598804,4.146761,8.7015,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.948,600.5,3972.6666666666665,1042.0,,,,,,,,,,,,,,
2024-06-06 12:17:31.956,,,,6.525,-18.525002,-35.850002,MagneticField,,,,,,,,,,
2024-06-06 12:17:31.966,,,,0.653839,4.152744,9.131011,Acceleration,,,,,,,,,,
2024-06-06 12:17:31.971,,,,-113.461921,-20.430141,-3.3087,Orientation,,,,,,,,,,
2024-06-06 12:17:31.986,,,,0.863211,3.999603,9.419945,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.006,,,,0.99003,4.042674,9.391231,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.016,,,,6.95625,-18.225,-36.0,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.026,,,,0.731606,4.205386,9.236296,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.046,,,,0.826122,4.351348,9.262616,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.066,,,,0.750748,4.140779,8.953942,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.076,,,,7.2,-18.150002,-36.206253,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.086,,,,0.864407,4.10728,8.675179,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.106,,,,0.653839,4.231707,8.85823,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.126,,,,0.652642,4.267599,8.878569,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.136,,,,7.5375,-18.150002,-36.318752,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.145,570.4,3983.6,991.8,,,,,,,,,,,,,,
2024-06-06 12:17:32.146,,,,0.821336,4.175476,8.846265,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.166,,,,0.842872,4.2341,8.848659,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.171,,,,-113.733701,-22.227406,-3.572909,Orientation,,,,,,,,,,
2024-06-06 12:17:32.186,,,,0.972084,4.242475,8.773284,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.196,,,,7.6125,-18.09375,-36.168751,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.206,,,,1.05344,4.188636,8.842676,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.226,,,,1.052244,4.164708,9.165708,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.246,,,,0.988834,4.068995,9.249456,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.256,,,,7.6125,-18.300001,-36.225002,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.266,,,,1.029512,4.040281,9.166903,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.286,,,,1.055833,4.070191,9.12503,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.306,,,,0.99003,4.151547,9.041281,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.316,,,,7.4625,-18.618752,-36.112503,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.326,,,,1.028316,4.130012,8.933603,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.338,544.0,3995.6,926.8,,,,,,,,,,,,,,
2024-06-06 12:17:32.346,,,,1.024726,4.138387,8.897711,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.366,,,,0.954138,4.140779,8.863015,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.370,,,,-114.07506,-22.877474,-3.645494,Orientation,,,,,,,,,,
2024-06-06 12:17:32.376,,,,7.33125,-18.956251,-35.925003,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.386,,,,0.89671,4.206582,8.894122,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.406,,,,0.857229,4.218546,9.030513,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.426,,,,1.016351,4.132405,9.102298,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.436,,,,7.36875,-19.25625,-35.775002,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.446,,,,1.034298,4.152744,9.047262,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.466,,,,0.936192,4.159922,8.932407,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.486,,,,0.9003,4.268795,8.867801,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.496,,,,7.14375,-19.6875,-35.606251,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.506,,,,0.934995,4.281956,8.801998,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.525,,,,1.074976,4.192225,8.885747,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.546,,,,1.127618,4.17069,8.924032,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.556,,,,7.14375,-20.043751,-35.362503,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.565,556.3333333333334,4001.5,939.5,,,,,,,,,,,,,,
2024-06-06 12:17:32.566,,,,1.102493,4.188636,8.870193,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.570,,,,-114.287868,-24.613965,-4.981169,Orientation,,,,,,,,,,
2024-06-06 12:17:32.586,,,,1.028316,4.275974,8.822337,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.606,,,,1.119243,4.195815,8.900104,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.616,,,,7.0125,-20.362501,-35.193752,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.626,,,,1.167099,4.187439,9.064013,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.646,,,,1.077368,4.187439,9.031709,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.666,,,,1.058226,4.197011,8.995817,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.676,,,,6.825,-20.85,-35.006252,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.686,,,,1.033101,4.241278,8.9013,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.706,,,,1.084547,4.248456,8.810373,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.726,,,,1.066601,4.253242,9.001799,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.736,,,,6.76875,-21.112501,-34.800003,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.746,556.6,3990.8,915.4,1.013959,4.319045,9.090333,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.766,,,,1.03669,4.267599,8.896515,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.769,,,,-114.51823,-24.585657,-4.775046,Orientation,,,,,,,,,,
2024-06-06 12:17:32.786,,,,1.048655,4.225725,8.82114,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.796,,,,6.73125,-21.225,-34.856251,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.806,,,,0.99362,4.281956,8.870193,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.811,,,,0.145808,-0.03795,0.002397,AngularVelocity,,,,,,,,,,
2024-06-06 12:17:32.826,,,,0.99003,4.320241,8.941978,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.846,,,,0.991227,4.322634,8.945567,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.856,,,,6.54375,-21.543751,-34.668751,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.866,,,,0.991227,4.248456,8.880961,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.886,,,,1.066601,4.262814,8.842676,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.906,,,,1.019941,4.338187,8.95155,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.915,,,,6.3375,-21.6,-34.650002,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.926,,,,1.029512,4.307081,8.961121,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.937,562.6,3992.6,930.8,,,,,,,,,,,,,,
2024-06-06 12:17:32.946,,,,1.019941,4.290331,8.813962,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.966,,,,0.982852,4.351348,8.724232,Acceleration,,,,,,,,,,
2024-06-06 12:17:32.968,,,,-114.836722,-25.204201,-5.063938,Orientation,,,,,,,,,,
2024-06-06 12:17:32.976,,,,6.16875,-21.637501,-34.631252,MagneticField,,,,,,,,,,
2024-06-06 12:17:32.986,,,,1.007977,4.336991,8.873783,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.006,,,,1.001994,4.316652,8.965906,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.026,,,,1.024726,4.347759,8.989835,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.036,,,,5.94375,-21.88125,-34.762501,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.046,,,,1.079761,4.371687,8.842676,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.066,,,,1.084547,4.378865,8.849854,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.086,,,,1.018744,4.332205,8.944371,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.096,,,,5.6625,-21.993752,-34.612503,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.106,,,,1.012762,4.395615,8.935996,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.126,,,,1.005584,4.359723,8.818748,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.146,,,,1.029512,4.370491,8.734999,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.156,,,,5.53125,-22.050001,-34.743752,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.166,,,,1.043869,4.371687,8.65484,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.168,,,,-114.64284,-25.098684,-5.32786,Orientation,,,,,,,,,,
2024-06-06 12:17:33.186,,,,1.028316,4.348955,8.807981,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.206,,,,1.073779,4.321438,9.040084,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.211,513.6666666666666,4002.1666666666665,859.0,,,,,,,,,,,,,,
2024-06-06 12:17:33.216,,,,5.34375,-22.012501,-34.950001,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.226,,,,1.08335,4.34058,9.007781,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.246,,,,1.043869,4.334598,8.819944,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.266,,,,1.139582,4.335794,8.725428,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.276,,,,5.175,-22.106251,-35.0625,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.286,,,,1.092922,4.335794,8.902496,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.306,,,,1.061815,4.305884,8.974281,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.326,,,,1.084547,4.317849,8.99821,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.336,,,,5.19375,-22.050001,-35.268753,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.346,540.8,4037.8,872.6,1.078565,4.335794,9.05803,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.366,,,,1.194617,4.28076,9.141779,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.367,,,,-114.889273,-24.603231,-6.379211,Orientation,,,,,,,,,,
2024-06-06 12:17:33.386,,,,1.143171,4.266403,9.068798,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.396,,,,5.1,-22.181252,-35.306252,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.406,,,,1.098904,4.313063,8.748159,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.426,,,,1.04028,4.392026,8.526823,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.446,,,,1.029512,4.42074,8.672786,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.456,,,,5.00625,-22.25625,-35.381252,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.466,,,,1.177867,4.342973,8.891729,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.486,,,,1.090529,4.334598,8.877372,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.506,,,,1.088136,4.295116,8.779266,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.516,,,,4.875,-22.200001,-35.418751,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.526,,,,1.082154,4.283153,8.776874,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.546,,,,1.1336,4.253242,8.937193,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.566,,,,1.173081,4.199404,9.128618,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.567,,,,-114.903794,-25.196923,-6.327387,Orientation,,,,,,,,,,
2024-06-06 12:17:33.576,,,,4.96875,-22.25625,-35.568752,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.586,,,,1.153939,4.35733,9.174082,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.606,,,,1.151546,4.353741,9.166903,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.626,,,,1.135993,4.396811,8.890532,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.636,,,,4.85625,-22.200001,-35.625,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.639,540.8,4020.4,897.4,,,,,,,,,,,,,,
2024-06-06 12:17:33.646,,,,1.217349,4.321438,8.620144,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.666,,,,0.992423,4.445865,8.601001,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.686,,,,1.045065,4.287938,8.805588,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.696,,,,4.6875,-22.3125,-35.475002,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.706,,,,1.140778,4.210171,9.007781,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.726,,,,1.222134,4.302295,9.095119,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.746,,,,1.177867,4.301099,8.930014,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.752,577.8,3988.0,916.4,,,,,,,,,,,,,,
2024-06-06 12:17:33.756,,,,4.575,-22.462502,-35.306252,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.766,,,,1.213759,4.424329,8.797213,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.766,,,,-115.131076,-25.218563,-6.720452,Orientation,,,,,,,,,,
2024-06-06 12:17:33.786,,,,1.175474,4.423132,8.679964,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.806,,,,1.156332,4.350152,8.726624,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.816,,,,4.4625,-22.612501,-35.306252,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.825,,,,0.007191,-0.019441,0.010653,AngularVelocity,,,,,,,,,,
2024-06-06 12:17:33.826,,,,1.131207,4.366901,8.841479,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.846,,,,1.24367,4.256832,8.803194,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.866,,,,1.261616,4.341777,8.897711,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.876,,,,4.44375,-22.612501,-35.512501,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.886,,,,1.150349,4.431508,9.062816,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.906,,,,1.076172,4.407579,8.971889,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.926,,,,1.135993,4.309474,8.891729,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.936,,,,4.44375,-22.725,-35.4375,MagneticField,,,,,,,,,,
2024-06-06 12:17:33.946,,,,1.138385,4.341777,8.833105,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.947,562.3333333333334,4007.0,919.3333333333334,,,,,,,,,,,,,,
2024-06-06 12:17:33.966,,,,1.159921,4.364509,8.730213,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.966,,,,-115.071899,-25.710784,-6.54721,Orientation,,,,,,,,,,
2024-06-06 12:17:33.986,,,,1.179063,4.388437,8.687142,Acceleration,,,,,,,,,,
2024-06-06 12:17:33.996,,,,4.51875,-22.762501,-35.418751,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.000,,,,,,,,,,,,,,101.0,0.53,,
2024-06-06 12:17:34.006,,,,1.242473,4.334598,8.874979,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.026,,,,1.252044,4.346562,9.085547,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.046,,,,1.24008,4.384848,9.060423,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.056,,,,4.48125,-22.725,-35.306252,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.066,,,,1.254437,4.358526,8.874979,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.086,,,,1.229313,4.350152,8.769695,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.106,,,,1.156332,4.335794,8.754142,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.116,,,,4.575,-22.762501,-35.193752,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.126,,,,1.191028,4.28076,8.85464,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.143,568.0,3982.0,911.0,,,,,,,,,,,,,,
2024-06-06 12:17:34.144,554.0,3996.75,924.75,,,,,,,,,,,,,,
2024-06-06 12:17:34.146,,,,1.19342,4.285545,8.919247,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.165,,,,-115.064044,-26.020946,-6.672152,Orientation,,,,,,,,,,
2024-06-06 12:17:34.166,,,,1.244866,4.413561,8.969496,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.176,,,,4.70625,-22.800001,-35.25,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.186,,,,1.244866,4.451248,9.077172,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.206,,,,1.181456,4.447061,9.000603,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.226,,,,1.101297,4.432704,8.69791,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.236,,,,4.8,-22.762501,-35.381252,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.246,,,,1.094118,4.388437,8.599805,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.266,,,,1.159921,4.382455,8.713464,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.286,,,,1.185045,4.472784,8.751749,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.296,,,,4.8375,-22.706251,-35.268753,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.306,,,,1.224527,4.424329,8.778069,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.326,,,,1.290928,4.425526,8.817552,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.346,,,,1.29691,4.451248,9.189635,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.356,,,,4.875,-22.856251,-35.118752,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.364,,,,-115.118617,-25.694012,-6.972377,Orientation,,,,,,,,,,
2024-06-06 12:17:34.366,,,,1.198206,4.464409,9.163314,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.386,,,,1.224527,4.424329,8.75773,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.396,548.2,3994.2,916.2,,,,,,,,,,,,,,
2024-06-06 12:17:34.406,,,,1.186242,4.501498,8.555537,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.416,,,,4.575,-22.931252,-35.268753,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.426,,,,1.132403,4.502694,8.427522,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.446,,,,1.144367,4.536193,8.449057,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.466,,,,1.206581,4.482355,8.928818,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.476,,,,4.25625,-23.175001,-35.381252,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.486,,,,1.158724,4.494319,9.163314,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.506,,,,1.170689,4.511069,8.95155,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.526,,,,1.186242,4.556532,8.776874,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.536,,,,4.2,-23.4375,-35.587502,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.543,568.8333333333334,4001.6666666666665,931.1666666666666,,,,,,,,,,,,,,
2024-06-06 12:17:34.546,,,,1.176671,4.544569,8.724232,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.564,,,,-115.215374,-25.863655,-7.160708,Orientation,,,,,,,,,,
2024-06-06 12:17:34.566,,,,1.1336,4.525426,8.615358,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.586,,,,1.141975,4.527819,8.648857,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.596,,,,4.03125,-23.53125,-35.737503,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.606,,,,1.151546,4.55055,8.743374,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.626,,,,1.220938,4.563711,8.920443,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.646,,,,1.229313,4.53739,8.973084,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.656,,,,3.88125,-23.625,-35.831253,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.666,,,,1.175474,4.560122,8.772088,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.686,,,,1.186242,4.558925,8.590233,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.706,,,,1.185045,4.555336,8.676374,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.716,,,,3.825,-23.6625,-35.625,MagneticField,,,,,,,,,,
2024-06-06 12:17:34.726,,,,1.211366,4.558925,8.774481,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.742,586.6,4007.2,952.2,,,,,,,,,,,,,,
2024-06-06 12:17:34.746,,,,1.261616,4.52064,8.946764,Acceleration,,,,,,,,,,
2024-06-06 12:17:34.763,,,,-115.259374,-25.860283,-7.178197,Orientation,,,,,,,,,,
2024-06-06 12:17:34.765,,,,1.187438,4.591228,8.857033,Acceleration,,,,,,,,,,
