time,type,package
2024-06-05 14:35:59,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:35:59,KEYGUARD_HIDDEN,android
2024-06-05 14:35:59,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:35:59,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:36:00,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:36:02,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:36:02,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:36:02,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:36:06,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:36:06,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:36:07,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:36:25,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:36:25,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:36:25,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:36:39,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:36:39,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:36:50,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:36:50,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:36:53,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:36:53,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:36:53,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:37:00,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:37:00,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:37:00,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:37:14,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:37:14,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:37:24,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:37:24,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:37:24,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:37:32,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:37:32,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:37:37,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:37:37,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:37:37,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:38:27,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:38:27,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:38:28,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:38:57,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:38:57,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:38:57,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:39:56,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:39:56,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:40:02,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:40:02,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:40:02,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:40:30,STANDBY_BUCKET_CHANGED,android.ext.services
2024-06-05 14:40:30,STANDBY_BUCKET_CHANGED,com.huawei.vassistant
2024-06-05 14:40:30,STANDBY_BUCKET_CHANGED,com.huawei.contentsensor
2024-06-05 14:40:30,STANDBY_BUCKET_CHANGED,com.huawei.hiaction
2024-06-05 14:41:28,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:41:28,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:41:28,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:41:35,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:41:35,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:41:35,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:41:39,STANDBY_BUCKET_CHANGED,com.android.systemui
2024-06-05 14:41:57,STANDBY_BUCKET_CHANGED,com.huawei.search
2024-06-05 14:41:57,STANDBY_BUCKET_CHANGED,com.huawei.hiai
2024-06-05 14:41:59,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:41:59,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:42:00,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:42:09,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:42:09,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:42:09,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:42:18,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:42:18,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:42:18,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:42:44,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:42:44,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:42:45,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:42:54,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:42:54,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:42:56,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:42:56,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:42:56,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:43:00,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:43:00,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:43:01,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:43:01,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:43:01,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:43:09,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:43:09,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:43:10,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:43:10,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:43:11,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:43:31,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:43:31,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:43:31,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:43:35,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:43:35,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:43:35,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:43:45,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:43:45,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:44:18,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:44:18,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:44:18,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:44:42,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:44:42,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:44:43,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:45:17,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:45:17,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:45:17,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:45:38,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:45:38,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:45:38,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:45:45,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:45:45,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:45:45,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:45:49,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:45:49,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:45:50,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:45:59,STANDBY_BUCKET_CHANGED,com.huawei.intelligent
2024-06-05 14:46:01,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:46:01,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:46:02,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:46:28,STANDBY_BUCKET_CHANGED,com.huawei.pengine
2024-06-05 14:46:41,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:46:41,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:46:42,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:46:51,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:46:51,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:46:52,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:47:05,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:47:05,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:47:05,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:47:09,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:47:09,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:47:09,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:47:29,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:47:29,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:47:29,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:47:33,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:47:33,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:47:33,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:47:38,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:47:38,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:47:38,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:47:41,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:47:41,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:47:41,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:47:55,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:47:55,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:47:56,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:48:07,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:48:07,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:48:08,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:48:50,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:48:50,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:48:51,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:48:54,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:48:54,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:48:55,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:49:06,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:49:06,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:49:43,SCREEN_NON_INTERACTIVE,android
2024-06-05 14:49:43,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:49:43,STANDBY_BUCKET_CHANGED,com.huawei.android.thememanager
2024-06-05 14:49:43,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:49:43,KEYGUARD_SHOWN,android
2024-06-05 14:49:44,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:49:46,STANDBY_BUCKET_CHANGED,com.huawei.pengine
2024-06-05 14:49:51,SCREEN_INTERACTIVE,android
2024-06-05 14:49:53,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:49:53,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:49:53,KEYGUARD_HIDDEN,android
2024-06-05 14:50:06,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:50:06,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:50:06,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:50:42,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:50:42,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:50:47,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:50:47,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:50:47,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:50:54,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:50:54,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:50:54,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:51:16,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:51:16,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:51:17,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:51:30,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:51:30,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:51:31,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:51:34,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:51:34,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:51:34,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:52:00,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:52:00,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:52:00,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:52:08,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:52:08,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:52:08,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:52:16,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:52:16,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:52:16,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:52:22,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:52:22,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:52:23,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:52:44,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:52:44,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:52:50,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:52:50,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:52:50,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:54:03,SCREEN_NON_INTERACTIVE,android
2024-06-05 14:54:04,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:54:04,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:54:04,KEYGUARD_SHOWN,android
2024-06-05 14:55:42,SCREEN_INTERACTIVE,android
2024-06-05 14:55:44,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:55:44,KEYGUARD_HIDDEN,android
2024-06-05 14:55:50,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:55:50,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:55:50,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:56:01,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:56:01,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:56:02,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:56:11,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:56:11,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:56:11,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:56:25,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:56:25,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:56:25,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:56:51,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:56:51,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:56:52,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:56:57,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:56:57,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:56:58,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:57:18,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:57:18,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:57:44,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:57:44,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:57:44,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:57:46,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:57:46,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:57:46,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:57:55,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:57:55,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:57:55,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:58:12,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:58:12,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:58:21,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:58:21,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:58:21,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:58:42,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:58:42,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:58:42,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:58:48,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:58:48,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:58:48,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:59:01,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:59:01,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:59:27,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:59:27,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:59:27,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:59:29,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:59:29,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:59:29,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:59:40,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:59:40,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:59:40,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:59:44,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:59:44,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:59:44,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:59:48,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 14:59:48,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 14:59:48,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 14:59:49,STANDBY_BUCKET_CHANGED,com.sina.weibo
2024-06-05 15:00:08,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:00:08,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:00:08,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:00:12,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:00:12,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:00:13,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:00:21,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:00:21,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:00:21,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:00:25,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:00:25,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:00:26,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:00:41,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:00:41,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:00:42,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:00:45,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:00:45,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:00:46,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:01:08,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:01:08,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:01:08,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:01:12,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:01:13,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:01:13,STANDBY_BUCKET_CHANGED,com.huawei.pengine
2024-06-05 15:01:13,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:01:25,STANDBY_BUCKET_CHANGED,com.sina.weibo
2024-06-05 15:01:36,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:01:36,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:01:36,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:01:40,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:01:40,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:01:40,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:01:49,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:01:49,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:01:53,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:01:53,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:01:53,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:02:31,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:02:31,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:02:32,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:02:34,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:02:34,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:02:34,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:03:12,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:03:12,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:03:12,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:03:16,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:03:16,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:03:17,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:03:34,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:03:34,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:03:34,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:03:41,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:03:41,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:03:42,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:04:04,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:04:04,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:04:04,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:04:43,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:04:43,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:04:43,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:04:54,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:04:54,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:04:59,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:04:59,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:04:59,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:05:01,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:05:01,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:05:02,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:05:11,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:05:11,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:05:11,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:05:31,STANDBY_BUCKET_CHANGED,com.huawei.android.thememanager
2024-06-05 15:07:19,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:07:19,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:07:19,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:07:27,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:07:27,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:07:27,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:07:36,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:07:36,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:07:48,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:07:48,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:07:48,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:08:16,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:08:16,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:08:17,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:08:21,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:08:21,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:08:22,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:08:33,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:08:34,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:08:34,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:08:37,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:08:37,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:08:37,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:08:39,STANDBY_BUCKET_CHANGED,com.baidu.tieba
2024-06-05 15:08:46,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:08:46,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:08:46,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:08:52,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:08:52,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:08:52,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:11:11,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:11:11,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:11:11,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:11:14,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:11:14,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:11:14,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:11:26,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:11:26,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:11:27,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:11:31,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:11:31,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:11:31,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:11:45,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:11:45,ACTIVITY_RESUMED,com.zhihu.android
2024-06-05 15:11:46,ACTIVITY_STOPPED,com.zhihu.android
2024-06-05 15:11:50,ACTIVITY_PAUSED,com.zhihu.android
2024-06-05 15:11:50,ACTIVITY_RESUMED,com.zhihu.android
